country,country_name,indicator,indicator_name,year,frequency,value,unit,price_basis,base_year,status,source_status,source_indicator,source,source_url,source_file,raw_row,footnote,data_source,reference_year,methodology
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2007,A,272697600000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,46,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2008,A,273941600000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,47,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2009,A,282394500000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,48,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2010,A,326980100000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,49,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2011,A,351367900000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,50,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2012,A,368770500000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,51,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2013,A,384870300000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,52,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2014,A,398947900000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,53,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2015,A,423444100000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,54,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2016,A,443143600000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,55,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2017,A,476136200000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,56,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2018,A,509830400000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,57,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2019,A,514052100000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,58,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2020,A,484602000000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,59,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2021,A,592625000000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,60,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2022,A,708983000000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,61,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2023,A,686398000000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,62,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2024,A,765497500000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,63,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,nominal_gdp_lcu,GDP at current prices,2025,A,789529200000,SGD,current,,observed,A,NGDP_XDC,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,64,,Singapore Department of Statistics,Calendar Year,
SGP,Singapore,reserves_months,Total reserves in months of imports,2005,A,4.93299643486,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2006,A,4.90075591105,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2007,A,5.08024174952,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2008,A,4.6316292191,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2009,A,6.00113380621,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2010,A,5.80777340275,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2011,A,5.16536886203,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2012,A,5.43623357527,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2013,A,5.43683101786,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2014,A,5.12342361689,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2015,A,5.4163075348,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2016,A,5.5906927125,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2017,A,5.48780927285,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2018,A,4.90921841873,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2019,A,4.79837409854,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2020,A,6.5266318785,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2021,A,5.86539457354,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2022,A,3.52234707372,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2023,A,4.31234700367,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2024,A,4.18192840499,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
SGP,Singapore,reserves_months,Total reserves in months of imports,2025,A,4.38779137884,months,not_applicable,,unknown,,FI.RES.TOTL.MO,World Bank WDI,https://api.worldbank.org/v2/country/VNM;THA;IDN;MYS;SGP/indicator/FI.RES.TOTL.MO?format=json&per_page=20000&date=2005:2026,wb_reserves.json,,,WDI,,
THA,Thailand,current_account_pct,Current account balance,2005,A,-4.036484404,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,65,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2006,A,1.043798238,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,66,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2007,A,5.926671871,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,67,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2008,A,0.319479876,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,68,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2009,A,7.876560056,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,69,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2010,A,3.367318291,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,70,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2011,A,2.542171757,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,71,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2012,A,-1.232337205,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,72,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2013,A,-2.101535084,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,73,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2014,A,2.858284429,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,74,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2015,A,6.915817076,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,75,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2016,A,10.50835426,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,76,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2017,A,9.631029908,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,77,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2018,A,5.619863842,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,78,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2019,A,7.033268678,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,79,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2020,A,4.182825661,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,80,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2021,A,-2.118251418,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,81,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2022,A,-3.462516507,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,82,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2023,A,1.436618026,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,83,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2024,A,2.10661048,percent_gdp,current,,provisional,P,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,84,,Bank of Thailand,Calendar Year,
THA,Thailand,current_account_pct,Current account balance,2025,A,2.762897536,percent_gdp,current,,provisional,P,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,85,,Bank of Thailand,Calendar Year,
THA,Thailand,exports_pct,Exports of goods and services,2005,A,69.2,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,275,,National Economic and Social Development Council,Calendar Year,
THA,Thailand,exports_pct,Exports of goods and services,2006,A,69.9,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,276,,National Economic and Social Development Council,Calendar Year,
THA,Thailand,exports_pct,Exports of goods and services,2007,A,69,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,277,,National Economic and Social Development Council,Calendar Year,
THA,Thailand,exports_pct,Exports of goods and services,2008,A,72.4,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,278,,National Economic and Social Development Council,Calendar Year,
THA,Thailand,exports_pct,Exports of goods and services,2009,A,64.9,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,279,,National Economic and Social Development Council,Calendar Year,
THA,Thailand,exports_pct,Exports of goods and services,2010,A,67.1,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,280,,National Economic and Social Development Council,Calendar Year,
THA,Thailand,exports_pct,Exports of goods and services,2011,A,72.4,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,281,,National Economic and Social Development Council,Calendar Year,
THA,Thailand,exports_pct,Exports of goods and services,2012,A,70.4,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,282,,National Economic and Social Development Council,Calendar Year,
