DATAFLOW,FREQ,INDICATOR,ECONOMY_CODE,TIME_PERIOD,OBS_VALUE,UNIT,UNIT_MULT,DECIMALS,FOOTNOTE,OBS_STATUS,REF_YEAR,BASE_YEAR,DATA_SOURCE,METHODOLOGY
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2008,71.51323,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2009,62.97178745,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2010,54.1758454,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",B,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2011,61.18015578,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2012,63.47392449,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2013,66.80044615,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2014,69.59857507,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2015,72.92285161,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2016,74.10728551,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2017,81.76252212,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2018,84.42345602,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2019,85.1575871,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2020,84.38159765,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2021,93.85,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2022,93.42012924,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2023,86.73666355,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2024,90.59622006,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NEGS_XGDP_PS,VIE,2025,98.24440786,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2005,29.92067,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2006,25.62241,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2007,25.39353,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2008,28.75312,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2009,21.35301,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2010,22.40224294,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",B,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2011,23.85266009,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2012,24.98851951,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2013,24.7137963,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2014,24.41419099,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2015,20.77746098,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2016,18.33234795,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2017,19.17819264,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2018,22.07156246,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2019,19.03624974,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2020,15.64100712,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2021,18.78820264,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2022,20.96175851,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2023,19.6519133,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2024,20.50028911,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",P,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,INO,2025,20.54465877,PCT,0,1,"2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",P,Calendar Year,,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2005,90.95548,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2006,90.39167,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2007,86.29753,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2008,77.16875,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2009,71.14218,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2010,71.01,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2011,69.68,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2012,68.54,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2013,67.09195,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2014,64.51873,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2015,61.92138,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2016,60.12356,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2017,63.14343,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2018,61.84765,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2019,57.7508,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2020,55.21,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2021,63.403,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2022,69.617,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2023,63.869,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2024,66.292,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,MAL,2025,66.757,PCT,0,1,,A,Calendar Year,,Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2005,195.3,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2006,197.3,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2007,181.5,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2008,208.3,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2009,167.3,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2010,171.7,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2011,175.8,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2012,172.5,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2013,172.0,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2014,168.5,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2015,151.1,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2016,137.5,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2017,144.4,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2018,148.0,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2019,147.5,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2020,149.9,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2021,145.4,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2022,145.2,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2023,143.3,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2024,138.6,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,SIN,2025,142.5,PCT,0,1,,A,Calendar Year,,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2005,70.2,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2006,66.6,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2007,61.1,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2008,70,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2009,55.2,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2010,61.3,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2011,70.3,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2012,70.2,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2013,66.5,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2014,62.9,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2015,56.5,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2016,52.7,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2017,53.9,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2018,56.50302132,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2019,50.17062409,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2020,46.32362297,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2021,58.71035974,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2022,67.47962629,PCT,0,1,,A,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2023,63.27877142,PCT,0,1,,P,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2024,66.05230667,PCT,0,1,,P,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,THA,2025,67.2655884,PCT,0,1,,P,Calendar Year,,National Economic and Social Development Council,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2005,67.01535,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2006,70.72582,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2007,84.66495,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2008,85.15733,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2009,73.33891699,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2010,59.8018426,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",B,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2011,64.08042252,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2012,59.75019225,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2013,64.04590912,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2014,65.81194553,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2015,71.99137627,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2016,71.30222164,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2017,79.21756138,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2018,80.24048073,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2019,79.54662743,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2020,78.86426525,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2021,92.83,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2022,89.73348998,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2023,78.25892146,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2024,83.63017933,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NIGS_XGDP_PS,VIE,2025,92.09240095,PCT,0,1,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2005,1750.8152,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2000,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2006,1847.1267,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2000,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2007,1964.3273,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2000,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2008,2082.4561,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2000,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2009,2178.851,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2000,BPS Statistics Indonesia,
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2010,6864.1331,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",B,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2011,7287.6353,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2012,7727.0834,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2013,8156.4978,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
