DATAFLOW,FREQ,INDICATOR,ECONOMY_CODE,TIME_PERIOD,OBS_VALUE,UNIT,UNIT_MULT,DECIMALS,FOOTNOTE,OBS_STATUS,REF_YEAR,BASE_YEAR,DATA_SOURCE,METHODOLOGY
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2018,69.10677017,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2019,69.31493321,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2020,69.50890576,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2021,69.68777124,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2022,69.8505295,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2023,70.04092565,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2024,70.21306768,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,THA,2025,70.36601775,PERSONS,6,1,,A,Ending 30 June,,National Economic and Social Development Council,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2005,82.39205,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2006,83.311151,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2007,84.218459,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2008,85.118704,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2009,86.024979,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2010,87.067267,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2011,88.1458,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2012,89.2029,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2013,90.1914,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
